state,agency_name,nsn,item_name,quantity,ui,acquisition_value,demil_code,demil_ic,ship_date,station_type,slug
MD,SOMERSET CSO,1240-01-411-1265,"SIGHT,REFLEX",18,Each,333,D,1,2014-01-15T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,320,D,NA,2013-09-19T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,320,D,NA,2013-09-19T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,320,D,NA,2013-09-19T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,4300,F,1,1998-05-28T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,5855-00-150-1820,"VIEWER,NIGHT VISION",1,Each,4105,F,1,2002-10-24T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,D,1,2000-04-05T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2008-01-23T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2008-01-23T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2008-01-23T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-11-28T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-11-28T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-11-28T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-11-28T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-11-28T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-11-28T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-11-28T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-11-28T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2002-10-21T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,D,1,2000-04-05T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,4300,F,1,2002-07-10T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,4300,F,1,2002-07-10T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,D,1,2000-04-05T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,D,1,1999-01-28T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,4300,F,1,2002-07-10T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,4300,F,1,2002-07-10T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,4300,F,1,2002-07-10T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,D,1,2000-07-18T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,D,1,2008-01-23T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,D,1,2000-04-05T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,D,1,2000-04-05T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,D,1,2000-04-05T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,D,1,2000-07-18T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,108,D,1,1999-01-28T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,D,1,2000-04-05T12:00:00Z,State,somerset_cso
MD,SOMERSET CSO,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,D,1,2000-04-05T12:00:00Z,State,somerset_cso
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-02-04T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-02-04T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-01-15T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-02-04T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-02-04T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-02-04T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-02-04T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-01-15T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-01-15T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-02-04T12:00:00Z,State,state_police
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,1287,D,1,2015-03-30T12:00:00Z,State,state_police
MD,STATE POLICE,6650-DS-BIN-OCUL,BINOCULARS,1,Each,500,Q,NA,2012-10-17T12:00:00Z,State,state_police
MD,STATE POLICE,6650-DS-BIN-OCUL,BINOCULARS,1,Each,500,Q,NA,2012-10-17T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,5845-DS-UWS-OUND,UNDERWATER SOUND EQUIPMENT,2,Each,10000,D,NA,2016-09-22T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,1287,D,1,2015-03-30T12:00:00Z,State,state_police
MD,STATE POLICE,6650-DS-BIN-OCUL,BINOCULARS,1,Each,500,Q,NA,2012-10-17T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,1287,D,1,2015-03-30T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-01-15T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,1287,D,1,2015-03-30T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,1287,D,1,2015-03-30T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,1287,D,1,2015-03-30T12:00:00Z,State,state_police
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,1287,D,1,2015-03-30T12:00:00Z,State,state_police
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,1287,D,1,2015-03-30T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,1287,D,1,2015-03-30T12:00:00Z,State,state_police
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,1287,D,1,2015-03-30T12:00:00Z,State,state_police
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,1287,D,1,2015-03-30T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-01-15T12:00:00Z,State,state_police
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,1287,D,1,2015-03-30T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-02-04T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-02-04T12:00:00Z,State,state_police
MD,STATE POLICE,8520-DS-HND-SNPR,"SANITIZER, HAND (PERSONAL SIZE)",659,Each,6.24,A,NA,2021-02-17T07:22:20Z,State,state_police
MD,STATE POLICE,8520-DS-HND-SNPR,"SANITIZER, HAND (PERSONAL SIZE)",2,Each,6.24,A,NA,2021-02-17T12:00:00Z,State,state_police
MD,STATE POLICE,8520-DS-HND-SNPR,"SANITIZER, HAND (PERSONAL SIZE)",659,Each,6.24,A,NA,2021-02-17T07:22:20Z,State,state_police
MD,STATE POLICE,5845-DS-UWS-OUND,UNDERWATER SOUND EQUIPMENT,2,Each,10000,D,NA,2016-09-22T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-02-04T12:00:00Z,State,state_police
MD,STATE POLICE,2320-01-128-9551,"TRUCK,UTILITY",1,Each,50458,C,1,2014-02-25T12:00:00Z,State,state_police
MD,STATE POLICE,2320-01-128-9551,"TRUCK,UTILITY",1,Each,50458,C,1,2014-02-25T12:00:00Z,State,state_police
MD,STATE POLICE,2320-01-128-9551,"TRUCK,UTILITY",1,Each,50458,C,1,2014-04-03T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-02-04T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-01-15T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-01-15T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-02-04T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-01-15T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-03-24T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-01-15T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-02-04T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-02-04T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-02-04T12:00:00Z,State,state_police
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,1287,D,1,2015-03-30T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-10-31T12:00:00Z,State,state_police
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-10-31T12:00:00Z,State,state_police
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1998-09-16T12:00:00Z,State,state_police
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1998-09-16T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2013-12-19T12:00:00Z,State,state_police
MD,STATE POLICE,6650-DS-BIN-OCUL,BINOCULARS,1,Each,500,Q,NA,2012-10-17T12:00:00Z,State,state_police
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,333,D,1,2014-01-15T12:00:00Z,State,state_police
MD,STATE POLICE,2320-01-346-9317,"TRUCK,UTILITY",1,Each,94171,C,1,2005-11-14T12:00:00Z,State,state_police
MD,STATE POLICE,2320-01-380-8604,"TRUCK,UTILITY",1,Each,89900,C,1,2005-11-14T12:00:00Z,State,state_police
MD,STATE POLICE,2320-01-346-9317,"TRUCK,UTILITY",1,Each,94171,C,1,2013-02-22T12:00:00Z,State,state_police
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-10-31T12:00:00Z,State,state_police
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1998-09-16T12:00:00Z,State,state_police
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-10-31T12:00:00Z,State,state_police
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1998-09-16T12:00:00Z,State,state_police
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-10-31T12:00:00Z,State,state_police
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1998-09-17T12:00:00Z,State,state_police
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1998-09-17T12:00:00Z,State,state_police
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-10-31T12:00:00Z,State,state_police
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-10-31T12:00:00Z,State,state_police
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-10-31T12:00:00Z,State,state_police
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1998-10-09T12:00:00Z,State,state_police
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,D,1,1994-10-31T12:00:00Z,State,state_police
