State,Agency Name,NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date,Station Type
MD,SNOW HILL POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SNOW HILL POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SNOW HILL POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SNOW HILL POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SNOW HILL POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Jan 22, 2008 12:00:00 AM",State
MD,SNOW HILL POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Nov 28, 1994 12:00:00 AM",State
MD,SNOW HILL POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Jan 22, 2008 12:00:00 AM",State
MD,SNOW HILL POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Jan 22, 2008 12:00:00 AM",State
MD,SNOW HILL POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Jan 22, 2008 12:00:00 AM",State
MD,SNOW HILL POLICE DEPT,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,$108.00,D,1,"Jan 28, 1999 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,SOMERSET CSO,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00",F,1,"Dec 22, 2015 7:49:38 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1240-01-411-1265,"SIGHT,REFLEX",18,Each,$333.00,D,1,"Jan 15, 2014 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-01-D17-2240,"PISTOL, 40CAL, GLOCK GEN 3",1,Each,$320.00,D,,"Sep 19, 2013 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,SOMERSET CSO,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00",F,1,"May 28, 1998 12:00:00 AM",State
MD,SOMERSET CSO,5855-00-150-1820,"VIEWER,NIGHT VISION",1,Each,"$4,105.00",F,1,"Oct 24, 2002 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71,D,1,"Apr 5, 2000 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Jan 23, 2008 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Jan 23, 2008 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Jan 23, 2008 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Nov 28, 1994 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Nov 28, 1994 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Nov 28, 1994 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Nov 28, 1994 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Nov 28, 1994 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Nov 28, 1994 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Nov 28, 1994 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Nov 28, 1994 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 21, 2002 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71,D,1,"Apr 5, 2000 12:00:00 AM",State
MD,SOMERSET CSO,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00",F,1,"Jul 10, 2002 12:00:00 AM",State
MD,SOMERSET CSO,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00",F,1,"Jul 10, 2002 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71,D,1,"Apr 5, 2000 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,$108.00,D,1,"Jan 28, 1999 12:00:00 AM",State
MD,SOMERSET CSO,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00",F,1,"Jul 10, 2002 12:00:00 AM",State
MD,SOMERSET CSO,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00",F,1,"Jul 10, 2002 12:00:00 AM",State
MD,SOMERSET CSO,5855-01-228-0936,NIGHT VISION GOGGLE,1,Each,"$4,300.00",F,1,"Jul 10, 2002 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,$108.00,D,1,"Jul 18, 2000 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Jan 23, 2008 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71,D,1,"Apr 5, 2000 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71,D,1,"Apr 5, 2000 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71,D,1,"Apr 5, 2000 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,$108.00,D,1,"Jul 18, 2000 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-921-5483,"SHOTGUN,12 GAGE,RIOT TYPE",1,Each,$108.00,D,1,"Jan 28, 1999 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71,D,1,"Apr 5, 2000 12:00:00 AM",State
MD,SOMERSET CSO,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,$58.71,D,1,"Apr 5, 2000 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Feb 4, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Feb 4, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Jan 15, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Feb 4, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Feb 4, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Feb 4, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Feb 4, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Jan 15, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Jan 15, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Feb 4, 2014 12:00:00 AM",State
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,STATE POLICE,6650-DS-BIN-OCUL,BINOCULARS,1,Each,$500.00,Q,,"Oct 17, 2012 12:00:00 AM",State
MD,STATE POLICE,6650-DS-BIN-OCUL,BINOCULARS,1,Each,$500.00,Q,,"Oct 17, 2012 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,5845-DS-UWS-OUND,UNDERWATER SOUND EQUIPMENT,2,Each,"$10,000.00",D,,"Sep 22, 2016 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,STATE POLICE,6650-DS-BIN-OCUL,BINOCULARS,1,Each,$500.00,Q,,"Oct 17, 2012 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Jan 15, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Jan 15, 2014 12:00:00 AM",State
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Feb 4, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Feb 4, 2014 12:00:00 AM",State
MD,STATE POLICE,8520-DS-HND-SNPR,"SANITIZER, HAND (PERSONAL SIZE)",659,Each,$6.24,A,,"Feb 17, 2021 7:22:20 AM",State
MD,STATE POLICE,8520-DS-HND-SNPR,"SANITIZER, HAND (PERSONAL SIZE)",2,Each,$6.24,A,,"Feb 17, 2021 12:00:00 AM",State
MD,STATE POLICE,8520-DS-HND-SNPR,"SANITIZER, HAND (PERSONAL SIZE)",659,Each,$6.24,A,,"Feb 17, 2021 7:22:20 AM",State
MD,STATE POLICE,5845-DS-UWS-OUND,UNDERWATER SOUND EQUIPMENT,2,Each,"$10,000.00",D,,"Sep 22, 2016 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Feb 4, 2014 12:00:00 AM",State
MD,STATE POLICE,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"$50,458.00",C,1,"Feb 25, 2014 12:00:00 AM",State
MD,STATE POLICE,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"$50,458.00",C,1,"Feb 25, 2014 12:00:00 AM",State
MD,STATE POLICE,2320-01-128-9551,"TRUCK,UTILITY",1,Each,"$50,458.00",C,1,"Apr 3, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Feb 4, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Jan 15, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Jan 15, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Feb 4, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Jan 15, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Mar 24, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Jan 15, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Feb 4, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Feb 4, 2014 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Feb 4, 2014 12:00:00 AM",State
MD,STATE POLICE,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",1,Each,"$1,287.00",D,1,"Mar 30, 2015 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1240-01-411-1265,"SIGHT,REFLEX",1,Each,$333.00,D,1,"Dec 19, 2013 12:00:00 AM",State
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Oct 31, 1994 12:00:00 AM",State
MD,STATE POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Oct 31, 1994 12:00:00 AM",State
